Serial Number:20440473 --,,,,,,,
,,,,,,,
Date Time - GMT +01:00,"Temp, (*C)","RH, (%)","DewPt, (*C)",Low Power,Button Down,Host Connect,EOF
11/04/19 00:54,0,99.98,-0.01, , , , 
11/04/19 01:54,-0.05,99.98,-0.05, , , , 
11/04/19 02:54,-0.05,99.98,-0.05, , , , 
11/04/19 03:54,-0.05,99.98,-0.05, , , , 
11/04/19 04:54,-0.05,99.98,-0.05, , , , 
11/04/19 05:54,-0.09,99.98,-0.1, , , , 
11/04/19 06:54,-0.09,99.98,-0.1, , , , 
11/04/19 07:54,-0.09,99.98,-0.1, , , , 
11/04/19 08:54,-0.17,99.98,-0.18, , , , 
11/04/19 09:54,-0.17,99.98,-0.18, , , , 
11/04/19 10:54,-0.17,99.98,-0.18, , , , 
11/04/19 11:54,-0.17,99.98,-0.18, , , , 
11/04/19 12:54,-0.22,99.98,-0.23, , , , 
11/04/19 13:54,-0.22,99.98,-0.23, , , , 
11/04/19 14:54,-0.26,99.98,-0.27, , , , 
11/04/19 15:54,-0.22,99.98,-0.23, , , , 
11/04/19 16:54,-0.22,99.98,-0.23, , , , 
11/04/19 17:54,-0.22,99.98,-0.23, , , , 
11/04/19 18:54,-0.22,99.98,-0.23, , , , 
11/04/19 19:54,-0.22,99.98,-0.23, , , , 
11/04/19 20:54,-0.26,99.98,-0.27, , , , 
11/04/19 21:54,-0.26,99.98,-0.27, , , , 
11/04/19 22:54,-0.3,99.98,-0.31, , , , 
11/04/19 23:54,-0.35,99.98,-0.35, , , , 
12/04/19 00:54,-0.3,99.98,-0.31, , , , 
12/04/19 01:54,-0.3,99.98,-0.31, , , , 
12/04/19 02:54,-0.35,99.98,-0.35, , , , 
12/04/19 03:54,-0.35,99.98,-0.35, , , , 
12/04/19 04:54,-0.39,99.98,-0.4, , , , 
12/04/19 05:54,-0.47,99.98,-0.48, , , , 
12/04/19 06:54,-0.43,99.98,-0.44, , , , 
12/04/19 07:54,-0.39,99.98,-0.4, , , , 
12/04/19 08:54,-0.43,99.98,-0.44, , , , 
12/04/19 09:54,-0.35,99.98,-0.35, , , , 
12/04/19 10:54,-0.39,99.98,-0.4, , , , 
12/04/19 11:54,-0.35,99.98,-0.35, , , , 
12/04/19 12:54,-0.35,99.98,-0.35, , , , 
12/04/19 13:54,-0.3,99.98,-0.31, , , , 
12/04/19 14:54,-0.3,99.98,-0.31, , , , 
12/04/19 15:54,-0.26,99.98,-0.27, , , , 
12/04/19 16:54,-0.3,99.98,-0.31, , , , 
12/04/19 17:54,-0.26,99.98,-0.27, , , , 
12/04/19 18:54,-0.3,99.98,-0.31, , , , 
12/04/19 19:54,-0.35,99.98,-0.35, , , , 
12/04/19 20:54,-0.35,99.98,-0.35, , , , 
12/04/19 21:54,-0.39,99.98,-0.4, , , , 
12/04/19 22:54,-0.39,99.98,-0.4, , , , 
12/04/19 23:54,-0.43,99.98,-0.44, , , , 
13/04/19 00:54,-0.47,99.98,-0.48, , , , 
13/04/19 01:54,-0.47,99.98,-0.48, , , , 
13/04/19 02:54,-0.43,99.98,-0.44, , , , 
13/04/19 03:54,-0.43,99.98,-0.44, , , , 
13/04/19 04:54,-0.52,99.98,-0.53, , , , 
13/04/19 05:54,-0.52,99.98,-0.53, , , , 
13/04/19 06:54,-0.6,99.98,-0.61, , , , 
13/04/19 07:54,-0.6,99.98,-0.61, , , , 
13/04/19 08:54,-0.6,99.98,-0.61, , , , 
13/04/19 09:54,-0.6,99.98,-0.61, , , , 
13/04/19 10:54,-0.6,99.98,-0.61, , , , 
13/04/19 11:54,-0.56,99.98,-0.57, , , , 
13/04/19 12:54,-0.52,99.98,-0.53, , , , 
13/04/19 13:54,-0.47,99.98,-0.48, , , , 
13/04/19 14:54,-0.52,99.98,-0.53, , , , 
13/04/19 15:54,-0.56,99.98,-0.57, , , , 
13/04/19 16:54,-0.56,99.98,-0.57, , , , 
13/04/19 17:54,-0.52,99.98,-0.53, , , , 
13/04/19 18:54,-0.56,99.98,-0.57, , , , 
13/04/19 19:54,-0.6,99.98,-0.61, , , , 
13/04/19 20:54,-0.65,99.98,-0.65, , , , 
13/04/19 21:54,-0.69,99.98,-0.7, , , , 
13/04/19 22:54,-0.69,99.98,-0.7, , , , 
13/04/19 23:54,-0.69,99.98,-0.7, , , , 
14/04/19 00:54,-0.69,99.98,-0.7, , , , 
14/04/19 01:54,-0.77,99.98,-0.78, , , , 
14/04/19 02:54,-0.77,99.98,-0.78, , , , 
14/04/19 03:54,-0.77,99.98,-0.78, , , , 
14/04/19 04:54,-0.86,99.98,-0.87, , , , 
14/04/19 05:54,-0.82,99.98,-0.83, , , , 
14/04/19 06:54,-0.82,99.98,-0.83, , , , 
14/04/19 07:54,-0.82,99.98,-0.83, , , , 
14/04/19 08:54,-0.86,99.98,-0.87, , , , 
14/04/19 09:54,-0.82,99.98,-0.83, , , , 
14/04/19 10:54,-0.86,99.98,-0.87, , , , 
14/04/19 11:54,-0.82,99.98,-0.83, , , , 
14/04/19 12:54,-0.86,99.98,-0.87, , , , 
14/04/19 13:54,-0.82,99.98,-0.83, , , , 
14/04/19 14:54,-0.73,99.98,-0.74, , , , 
14/04/19 15:54,-0.69,99.98,-0.7, , , , 
14/04/19 16:54,-0.69,99.98,-0.7, , , , 
14/04/19 17:54,-0.69,99.98,-0.7, , , , 
14/04/19 18:54,-0.73,99.98,-0.74, , , , 
14/04/19 19:54,-0.69,99.98,-0.7, , , , 
14/04/19 20:54,-0.82,99.98,-0.83, , , , 
14/04/19 21:54,-0.77,99.98,-0.78, , , , 
14/04/19 22:54,-0.77,99.98,-0.78, , , , 
14/04/19 23:54,-0.77,99.98,-0.78, , , , 
15/04/19 00:54,-0.82,99.98,-0.83, , , , 
15/04/19 01:54,-0.73,99.98,-0.74, , , , 
15/04/19 02:54,-0.73,99.98,-0.74, , , , 
15/04/19 03:54,-0.77,99.98,-0.78, , , , 
15/04/19 04:54,-0.77,99.98,-0.78, , , , 
15/04/19 05:54,-0.77,99.98,-0.78, , , , 
15/04/19 06:54,-0.82,99.98,-0.83, , , , 
15/04/19 07:54,-0.82,99.98,-0.83, , , , 
15/04/19 08:54,-0.82,99.98,-0.83, , , , 
15/04/19 09:54,-0.77,99.98,-0.78, , , , 
15/04/19 10:54,-0.77,99.98,-0.78, , , , 
15/04/19 11:54,-0.65,99.98,-0.65, , , , 
15/04/19 12:54,-0.6,99.98,-0.61, , , , 
15/04/19 13:54,-0.6,99.98,-0.61, , , , 
15/04/19 14:54,-0.56,99.98,-0.57, , , , 
15/04/19 15:54,-0.52,99.98,-0.53, , , , 
15/04/19 16:54,-0.52,99.98,-0.53, , , , 
15/04/19 17:54,-0.47,99.98,-0.48, , , , 
15/04/19 18:54,-0.47,99.98,-0.48, , , , 
15/04/19 19:54,-0.52,99.98,-0.53, , , , 
15/04/19 20:54,-0.56,99.98,-0.57, , , , 
15/04/19 21:54,-0.6,99.98,-0.61, , , , 
15/04/19 22:54,-0.69,99.98,-0.7, , , , 
15/04/19 23:54,-0.65,99.98,-0.65, , , , 
16/04/19 00:54,-0.65,99.98,-0.65, , , , 
16/04/19 01:54,-0.69,99.98,-0.7, , , , 
16/04/19 02:54,-0.65,99.98,-0.65, , , , 
16/04/19 03:54,-0.65,99.98,-0.65, , , , 
16/04/19 04:54,-0.69,99.98,-0.7, , , , 
16/04/19 05:54,-0.69,99.98,-0.7, , , , 
16/04/19 06:54,-0.69,99.98,-0.7, , , , 
16/04/19 07:54,-0.73,99.98,-0.74, , , , 
16/04/19 08:54,-0.69,99.98,-0.7, , , , 
16/04/19 09:54,-0.69,99.98,-0.7, , , , 
16/04/19 10:54,-0.65,99.98,-0.65, , , , 
16/04/19 11:54,-0.6,99.98,-0.61, , , , 
16/04/19 12:54,-0.47,99.98,-0.48, , , , 
16/04/19 13:54,-0.47,99.98,-0.48, , , , 
16/04/19 14:54,-0.47,99.98,-0.48, , , , 
16/04/19 15:54,-0.39,99.98,-0.4, , , , 
16/04/19 16:54,-0.35,99.98,-0.35, , , , 
16/04/19 17:54,-0.3,99.98,-0.31, , , , 
16/04/19 18:54,-0.3,99.98,-0.31, , , , 
16/04/19 19:54,-0.35,99.98,-0.35, , , , 
16/04/19 20:54,-0.39,99.98,-0.4, , , , 
16/04/19 21:54,-0.43,99.98,-0.44, , , , 
16/04/19 22:54,-0.47,99.98,-0.48, , , , 
16/04/19 23:54,-0.47,99.98,-0.48, , , , 
17/04/19 00:54,-0.43,99.98,-0.44, , , , 
17/04/19 01:54,-0.43,99.98,-0.44, , , , 
17/04/19 02:54,-0.47,99.98,-0.48, , , , 
17/04/19 03:54,-0.43,99.16,-0.55, , , , 
17/04/19 04:54,-0.47,99.16,-0.6, , , , 
17/04/19 05:54,-0.47,98.34,-0.71, , , , 
17/04/19 06:54,-0.52,99.48,-0.59, , , , 
17/04/19 07:54,-0.47,97.65,-0.81, , , , 
17/04/19 08:54,-0.43,98.42,-0.66, , , , 
17/04/19 09:54,-0.3,99.58,-0.37, , , , 
17/04/19 10:54,-0.26,99.95,-0.27, , , , 
17/04/19 11:54,-0.26,99.98,-0.27, , , , 
17/04/19 12:54,-0.22,99.98,-0.23, , , , 
17/04/19 13:54,-0.22,99.98,-0.23, , , , 
17/04/19 14:54,-0.17,99.98,-0.18, , , , 
17/04/19 15:54,-0.13,99.98,-0.14, , , , 
17/04/19 16:54,-0.09,99.98,-0.1, , , , 
17/04/19 17:54,-0.13,99.98,-0.14, , , , 
17/04/19 18:54,-0.05,99.98,-0.05, , , , 
17/04/19 19:54,-0.09,99.98,-0.1, , , , 
17/04/19 20:54,-0.05,99.98,-0.05, , , , 
17/04/19 21:54,-0.09,99.98,-0.1, , , , 
17/04/19 22:54,-0.17,99.98,-0.18, , , , 
17/04/19 23:54,-0.22,99.98,-0.23, , , , 
18/04/19 00:54,-0.3,99.98,-0.31, , , , 
18/04/19 01:54,-0.17,99.98,-0.18, , , , 
18/04/19 02:54,-0.22,99.98,-0.23, , , , 
18/04/19 03:54,-0.3,99.98,-0.31, , , , 
18/04/19 04:54,-0.35,99.98,-0.35, , , , 
18/04/19 05:54,-0.3,99.98,-0.31, , , , 
18/04/19 06:54,-0.3,99.98,-0.31, , , , 
18/04/19 07:54,-0.3,99.98,-0.31, , , , 
18/04/19 08:54,-0.26,99.98,-0.27, , , , 
18/04/19 09:54,-0.22,99.98,-0.23, , , , 
18/04/19 10:54,-0.13,99.98,-0.14, , , , 
18/04/19 11:54,-0.09,99.98,-0.1, , , , 
18/04/19 12:54,-0.13,99.98,-0.14, , , , 
18/04/19 13:54,-0.05,99.98,-0.05, , , , 
18/04/19 14:54,-0.05,99.98,-0.05, , , , 
18/04/19 15:54,-0.05,99.98,-0.05, , , , 
18/04/19 16:54,-0.05,99.98,-0.05, , , , 
18/04/19 17:54,-0.05,99.98,-0.05, , , , 
18/04/19 18:54,0,99.98,-0.01, , , , 
18/04/19 19:54,-0.05,99.98,-0.05, , , , 
18/04/19 20:54,-0.05,99.98,-0.05, , , , 
18/04/19 21:54,-0.05,99.98,-0.05, , , , 
18/04/19 22:54,-0.13,99.98,-0.14, , , , 
18/04/19 23:54,-0.13,99.98,-0.14, , , , 
19/04/19 00:54,-0.13,99.98,-0.14, , , , 
19/04/19 01:54,-0.17,99.98,-0.18, , , , 
19/04/19 02:54,-0.22,99.98,-0.23, , , , 
19/04/19 03:54,-0.22,99.98,-0.23, , , , 
19/04/19 04:54,-0.26,99.98,-0.27, , , , 
19/04/19 05:54,-0.26,99.98,-0.27, , , , 
19/04/19 06:54,-0.26,99.58,-0.32, , , , 
19/04/19 07:54,-0.26,97.7,-0.58, , , , 
19/04/19 08:54,-0.26,99.16,-0.38, , , , 
19/04/19 09:54,-0.22,99.93,-0.23, , , , 
19/04/19 10:54,-0.17,99.98,-0.18, , , , 
19/04/19 11:54,-0.09,99.98,-0.1, , , , 
19/04/19 12:54,0,99.98,-0.01, , , , 
19/04/19 13:54,0,99.98,-0.01, , , , 
19/04/19 14:54,0.04,99.98,0.03, , , , 
19/04/19 15:54,0,99.98,-0.01, , , , 
19/04/19 16:54,0.04,99.98,0.03, , , , 
19/04/19 17:54,0.04,99.98,0.03, , , , 
19/04/19 18:54,0.04,99.98,0.03, , , , 
19/04/19 19:54,0.04,99.98,0.03, , , , 
19/04/19 20:54,0.04,99.98,0.03, , , , 
19/04/19 21:54,0,99.98,-0.01, , , , 
19/04/19 22:54,0.08,99.98,0.08, , , , 
19/04/19 23:54,0.04,99.98,0.03, , , , 
20/04/19 00:54,0.04,99.98,0.03, , , , 
20/04/19 01:54,0.04,99.98,0.03, , , , 
20/04/19 02:54,0,99.98,-0.01, , , , 
20/04/19 03:54,0.04,99.98,0.03, , , , 
20/04/19 04:54,0,99.98,-0.01, , , , 
20/04/19 05:54,0.04,99.98,0.03, , , , 
20/04/19 06:54,0.04,99.98,0.03, , , , 
20/04/19 07:54,0.04,99.98,0.03, , , , 
20/04/19 08:54,0.08,99.98,0.08, , , , 
20/04/19 09:54,0.08,99.98,0.08, , , , 
20/04/19 10:54,0.08,99.98,0.08, , , , 
20/04/19 11:54,0.13,99.98,0.12, , , , 
20/04/19 12:54,0.13,99.98,0.12, , , , 
20/04/19 13:54,0.08,99.98,0.08, , , , 
20/04/19 14:54,0.13,99.98,0.12, , , , 
20/04/19 15:54,0.08,99.98,0.08, , , , 
20/04/19 16:54,0.13,99.98,0.12, , , , 
20/04/19 17:54,0.08,99.98,0.08, , , , 
20/04/19 18:54,0.17,99.98,0.16, , , , 
20/04/19 19:54,0.17,99.98,0.16, , , , 
20/04/19 20:54,0.08,99.98,0.08, , , , 
20/04/19 21:54,0.08,99.98,0.08, , , , 
20/04/19 22:54,0.04,99.98,0.03, , , , 
20/04/19 23:54,0.13,99.98,0.12, , , , 
21/04/19 00:54,0.13,99.98,0.12, , , , 
21/04/19 01:54,0,99.98,-0.01, , , , 
21/04/19 02:54,0.04,99.98,0.03, , , , 
21/04/19 03:54,0.04,99.98,0.03, , , , 
21/04/19 04:54,0.08,99.98,0.08, , , , 
21/04/19 05:54,0.08,99.98,0.08, , , , 
21/04/19 06:54,0.08,99.98,0.08, , , , 
21/04/19 07:54,0.13,99.98,0.12, , , , 
21/04/19 08:54,0.08,99.98,0.08, , , , 
21/04/19 09:54,0.13,99.98,0.12, , , , 
21/04/19 10:54,0.13,99.98,0.12, , , , 
21/04/19 11:54,0.17,99.98,0.16, , , , 
21/04/19 12:54,0.13,99.98,0.12, , , , 
21/04/19 13:54,0.17,99.98,0.16, , , , 
21/04/19 14:54,0.17,99.98,0.16, , , , 
21/04/19 15:54,0.17,99.98,0.16, , , , 
21/04/19 16:54,0.13,99.98,0.12, , , , 
21/04/19 17:54,0.08,99.98,0.08, , , , 
21/04/19 18:54,0.17,99.98,0.16, , , , 
21/04/19 19:54,0.13,99.98,0.12, , , , 
21/04/19 20:54,0.13,99.98,0.12, , , , 
21/04/19 21:54,0.17,99.98,0.16, , , , 
21/04/19 22:54,0.17,99.98,0.16, , , , 
21/04/19 23:54,0.08,99.98,0.08, , , , 
22/04/19 00:54,0.17,99.98,0.16, , , , 
22/04/19 01:54,0.08,99.98,0.08, , , , 
22/04/19 02:54,0.08,99.98,0.08, , , , 
22/04/19 03:54,0.04,99.69,-0.01, , , , 
22/04/19 04:54,0.13,98.58,-0.08, , , , 
22/04/19 05:54,0.08,97.38,-0.29, , , , 
22/04/19 06:54,0,96.58,-0.49, , , , 
22/04/19 07:54,-0.05,96.6,-0.52, , , , 
22/04/19 08:54,-0.05,97.7,-0.37, , , , 
22/04/19 09:54,0,98.92,-0.16, , , , 
22/04/19 10:54,0,99.98,-0.01, , , , 
22/04/19 11:54,0.04,99.98,0.03, , , , 
22/04/19 12:54,0.08,99.98,0.08, , , , 
22/04/19 13:54,0.13,99.98,0.12, , , , 
22/04/19 14:54,0.04,99.98,0.03, , , , 
22/04/19 15:54,-0.05,99.98,-0.05, , , , 
22/04/19 16:54,0,99.98,-0.01, , , , 
22/04/19 17:54,0,99.98,-0.01, , , , 
22/04/19 18:54,0.08,99.98,0.08, , , , 
22/04/19 19:54,0.13,99.98,0.12, , , , 
22/04/19 20:54,0,99.98,-0.01, , , , 
22/04/19 21:54,0.04,99.98,0.03, , , , 
22/04/19 22:54,0.04,99.98,0.03, , , , 
22/04/19 23:54,0.08,99.98,0.08, , , , 
23/04/19 00:54,0.08,99.98,0.08, , , , 
23/04/19 01:54,0.08,99.98,0.08, , , , 
23/04/19 02:54,0.04,99.98,0.03, , , , 
23/04/19 03:54,0.08,99.98,0.08, , , , 
23/04/19 04:54,0.13,99.98,0.12, , , , 
23/04/19 05:54,0.04,99.98,0.03, , , , 
23/04/19 06:54,0,99.98,-0.01, , , , 
23/04/19 07:54,0.04,99.98,0.03, , , , 
23/04/19 08:54,0.04,99.98,0.03, , , , 
23/04/19 09:54,0.04,99.98,0.03, , , , 
23/04/19 10:54,0.08,99.98,0.08, , , , 
23/04/19 11:54,0.13,99.98,0.12, , , , 
23/04/19 12:54,0.13,99.98,0.12, , , , 
23/04/19 13:54,0.17,99.98,0.16, , , , 
23/04/19 14:54,0.08,99.98,0.08, , , , 
23/04/19 15:54,0.08,99.98,0.08, , , , 
23/04/19 16:54,0.08,99.98,0.08, , , , 
23/04/19 17:54,0.17,99.98,0.16, , , , 
23/04/19 18:54,0.25,99.98,0.25, , , , 
23/04/19 19:54,0.21,99.98,0.2, , , , 
23/04/19 20:54,0.17,99.98,0.16, , , , 
23/04/19 21:54,0.25,99.98,0.25, , , , 
23/04/19 22:54,0.25,99.98,0.25, , , , 
23/04/19 23:54,0.38,99.98,0.38, , , , 
24/04/19 00:54,0.3,99.98,0.29, , , , 
24/04/19 01:54,0.34,99.98,0.33, , , , 
24/04/19 02:54,0.13,99.98,0.12, , , , 
24/04/19 03:54,0.04,99.98,0.03, , , , 
24/04/19 04:54,0.25,99.98,0.25, , , , 
24/04/19 05:54,0.25,99.98,0.25, , , , 
24/04/19 06:54,0.3,99.98,0.29, , , , 
24/04/19 07:54,0.21,99.98,0.2, , , , 
24/04/19 08:54,0.17,99.98,0.16, , , , 
24/04/19 09:54,0.17,99.98,0.16, , , , 
24/04/19 10:54,0.25,99.98,0.25, , , , 
24/04/19 11:54,0.08,99.98,0.08, , , , 
24/04/19 12:54,0.13,99.98,0.12, , , , 
24/04/19 13:54,0.25,99.98,0.25, , , , 
24/04/19 14:54,0.3,99.98,0.29, , , , 
24/04/19 15:54,0.25,99.98,0.25, , , , 
24/04/19 16:54,0.08,99.98,0.08, , , , 
24/04/19 17:54,0.04,99.98,0.03, , , , 
24/04/19 18:54,0.08,99.98,0.08, , , , 
24/04/19 19:54,0.04,99.98,0.03, , , , 
24/04/19 20:54,0.04,99.98,0.03, , , , 
24/04/19 21:54,0.13,99.98,0.12, , , , 
24/04/19 22:54,-0.05,99.98,-0.05, , , , 
24/04/19 23:54,-0.05,99.98,-0.05, , , , 
25/04/19 00:54,-0.09,99.98,-0.1, , , , 
25/04/19 01:54,-0.05,99.98,-0.05, , , , 
25/04/19 02:54,0,99.98,-0.01, , , , 
25/04/19 03:54,0.08,99.98,0.08, , , , 
25/04/19 04:54,0.08,99.98,0.08, , , , 
25/04/19 05:54,0.17,99.98,0.16, , , , 
25/04/19 06:54,0.13,99.98,0.12, , , , 
25/04/19 07:54,0.13,99.98,0.12, , , , 
25/04/19 08:54,0.13,99.98,0.12, , , , 
25/04/19 09:54,0.17,99.98,0.16, , , , 
25/04/19 10:54,0.13,99.98,0.12, , , , 
25/04/19 11:54,0.08,99.98,0.08, , , , 
25/04/19 12:54,0.13,99.98,0.12, , , , 
25/04/19 13:54,0.08,99.98,0.08, , , , 
25/04/19 14:54,0.04,99.98,0.03, , , , 
25/04/19 15:54,0.04,99.98,0.03, , , , 
25/04/19 16:54,0.08,99.98,0.08, , , , 
25/04/19 17:54,0.04,99.98,0.03, , , , 
25/04/19 18:54,0.08,99.98,0.08, , , , 
25/04/19 19:54,0.13,99.98,0.12, , , , 
25/04/19 20:54,0.08,99.98,0.08, , , , 
25/04/19 21:54,0.21,99.98,0.2, , , , 
25/04/19 22:54,0.08,99.98,0.08, , , , 
25/04/19 23:54,0.25,99.98,0.25, , , , 
26/04/19 00:54,0.21,99.98,0.2, , , , 
26/04/19 01:54,0.17,99.98,0.16, , , , 
26/04/19 02:54,0.21,99.98,0.2, , , , 
26/04/19 03:54,0.34,99.98,0.33, , , , 
26/04/19 04:54,0.17,99.98,0.16, , , , 
26/04/19 05:54,0.17,99.98,0.16, , , , 
26/04/19 06:54,0.17,99.98,0.16, , , , 
26/04/19 07:54,0.25,99.98,0.25, , , , 
26/04/19 08:54,0.43,99.98,0.42, , , , 
26/04/19 09:54,0.43,99.98,0.42, , , , 
26/04/19 10:54,0.43,99.98,0.42, , , , 
26/04/19 11:54,0.38,99.98,0.38, , , , 
26/04/19 12:54,0.3,99.98,0.29, , , , 
26/04/19 13:54,0.3,99.98,0.29, , , , 
26/04/19 14:54,0.21,99.98,0.2, , , , 
26/04/19 15:54,0.43,99.98,0.42, , , , 
26/04/19 16:54,0.43,99.98,0.42, , , , 
26/04/19 17:54,0.34,99.98,0.33, , , , 
26/04/19 18:54,0.25,99.98,0.25, , , , 
26/04/19 19:54,0.08,99.98,0.08, , , , 
26/04/19 20:54,0.21,99.98,0.2, , , , 
26/04/19 21:54,0.13,99.98,0.12, , , , 
26/04/19 22:54,0.13,99.98,0.12, , , , 
26/04/19 23:54,0.04,99.98,0.03, , , , 
27/04/19 00:54,0.04,99.98,0.03, , , , 
27/04/19 01:54,0,99.98,-0.01, , , , 
27/04/19 02:54,0.04,99.98,0.03, , , , 
27/04/19 03:54,0.08,99.98,0.08, , , , 
27/04/19 04:54,0,99.98,-0.01, , , , 
27/04/19 05:54,-0.09,99.98,-0.1, , , , 
27/04/19 06:54,-0.13,99.98,-0.14, , , , 
27/04/19 07:54,0.04,99.98,0.03, , , , 
27/04/19 08:54,0,99.98,-0.01, , , , 
27/04/19 09:54,0,99.98,-0.01, , , , 
27/04/19 10:54,-0.05,99.98,-0.05, , , , 
27/04/19 11:54,0.08,99.98,0.08, , , , 
27/04/19 12:54,0.13,99.98,0.12, , , , 
27/04/19 13:54,0.13,99.98,0.12, , , , 
27/04/19 14:54,0.17,99.98,0.16, , , , 
27/04/19 15:54,0.04,99.98,0.03, , , , 
27/04/19 16:54,0.17,99.98,0.16, , , , 
27/04/19 17:54,0.21,99.98,0.2, , , , 
27/04/19 18:54,0.21,99.98,0.2, , , , 
27/04/19 19:54,0.13,99.98,0.12, , , , 
27/04/19 20:54,0.17,99.98,0.16, , , , 
27/04/19 21:54,0.17,99.98,0.16, , , , 
27/04/19 22:54,0.17,99.98,0.16, , , , 
27/04/19 23:54,0.13,99.98,0.12, , , , 
28/04/19 00:54,0.13,99.98,0.12, , , , 
28/04/19 01:54,0.13,99.98,0.12, , , , 
28/04/19 02:54,0.08,99.98,0.08, , , , 
28/04/19 03:54,0.08,99.98,0.08, , , , 
28/04/19 04:54,0.13,99.98,0.12, , , , 
28/04/19 05:54,0.04,99.98,0.03, , , , 
28/04/19 06:54,0.08,99.98,0.08, , , , 
28/04/19 07:54,-0.05,99.98,-0.05, , , , 
28/04/19 08:54,-0.09,99.98,-0.1, , , , 
28/04/19 09:54,-0.09,99.98,-0.1, , , , 
28/04/19 10:54,-0.17,99.98,-0.18, , , , 
28/04/19 11:54,-0.22,99.98,-0.23, , , , 
28/04/19 12:54,-0.13,99.98,-0.14, , , , 
28/04/19 13:54,-0.13,99.98,-0.14, , , , 
28/04/19 14:54,-0.13,99.98,-0.14, , , , 
28/04/19 15:54,-0.09,99.98,-0.1, , , , 
28/04/19 16:54,-0.09,99.98,-0.1, , , , 
28/04/19 17:54,-0.13,99.98,-0.14, , , , 
28/04/19 18:54,-0.13,99.98,-0.14, , , , 
28/04/19 19:54,-0.13,99.98,-0.14, , , , 
28/04/19 20:54,-0.09,99.98,-0.1, , , , 
28/04/19 21:54,-0.09,99.98,-0.1, , , , 
28/04/19 22:54,-0.13,99.98,-0.14, , , , 
28/04/19 23:54,-0.17,99.98,-0.18, , , , 
29/04/19 00:54,-0.22,99.98,-0.23, , , , 
29/04/19 01:54,-0.17,99.98,-0.18, , , , 
29/04/19 02:54,-0.26,99.98,-0.27, , , , 
29/04/19 03:54,-0.17,99.98,-0.18, , , , 
29/04/19 04:54,-0.22,99.98,-0.23, , , , 
29/04/19 05:54,-0.22,99.98,-0.23, , , , 
29/04/19 06:54,-0.3,99.98,-0.31, , , , 
29/04/19 07:54,-0.3,99.98,-0.31, , , , 
29/04/19 08:54,-0.43,99.98,-0.44, , , , 
29/04/19 09:54,-0.3,99.98,-0.31, , , , 
29/04/19 10:54,-0.3,99.98,-0.31, , , , 
29/04/19 11:54,-0.3,99.98,-0.31, , , , 
29/04/19 12:54,-0.22,99.98,-0.23, , , , 
29/04/19 13:54,-0.22,99.98,-0.23, , , , 
29/04/19 14:54,-0.22,99.98,-0.23, , , , 
29/04/19 15:54,-0.17,99.98,-0.18, , , , 
29/04/19 16:54,-0.17,99.98,-0.18, , , , 
29/04/19 17:54,-0.22,99.98,-0.23, , , , 
29/04/19 18:54,-0.22,99.98,-0.23, , , , 
29/04/19 19:54,-0.22,99.98,-0.23, , , , 
29/04/19 20:54,-0.26,99.98,-0.27, , , , 
29/04/19 21:54,-0.22,99.98,-0.23, , , , 
29/04/19 22:54,-0.26,99.98,-0.27, , , , 
29/04/19 23:54,-0.26,99.98,-0.27, , , , 
30/04/19 00:54,-0.3,99.98,-0.31, , , , 
30/04/19 01:54,-0.3,99.98,-0.31, , , , 
30/04/19 02:54,-0.26,99.98,-0.27, , , , 
30/04/19 03:54,-0.3,99.98,-0.31, , , , 
30/04/19 04:54,-0.26,99.98,-0.27, , , , 
30/04/19 05:54,-0.26,99.98,-0.27, , , , 
30/04/19 06:54,-0.22,99.98,-0.23, , , , 
30/04/19 07:54,-0.26,99.98,-0.27, , , , 
30/04/19 08:54,-0.22,99.98,-0.23, , , , 
30/04/19 09:54,-0.22,99.98,-0.23, , , , 
30/04/19 10:54,-0.22,99.98,-0.23, , , , 
30/04/19 11:54,-0.17,99.98,-0.18, , , , 
30/04/19 12:54,-0.17,99.98,-0.18, , , , 
30/04/19 13:54,-0.13,99.98,-0.14, , , , 
30/04/19 14:54,-0.13,99.98,-0.14, , , , 
30/04/19 15:54,-0.05,99.98,-0.05, , , , 
30/04/19 16:54,-0.05,99.98,-0.05, , , , 
30/04/19 17:54,-0.09,99.98,-0.1, , , , 
30/04/19 18:54,0,99.98,-0.01, , , , 
30/04/19 19:54,-0.05,99.98,-0.05, , , , 
30/04/19 20:54,0,99.98,-0.01, , , , 
30/04/19 21:54,0.04,99.98,0.03, , , , 
30/04/19 22:54,-0.05,99.98,-0.05, , , , 
30/04/19 23:54,-0.05,99.98,-0.05, , , , 
01/05/19 00:54,0,99.98,-0.01, , , , 
01/05/19 01:54,0,99.98,-0.01, , , , 
01/05/19 02:54,-0.05,99.98,-0.05, , , , 
01/05/19 03:54,-0.13,99.98,-0.14, , , , 
01/05/19 04:54,-0.09,99.98,-0.1, , , , 
01/05/19 05:54,-0.17,99.98,-0.18, , , , 
01/05/19 06:54,-0.17,99.98,-0.18, , , , 
01/05/19 07:54,-0.09,99.98,-0.1, , , , 
01/05/19 08:54,-0.09,99.98,-0.1, , , , 
01/05/19 09:54,-0.17,99.98,-0.18, , , , 
01/05/19 10:54,-0.05,99.98,-0.05, , , , 
01/05/19 11:54,0,99.98,-0.01, , , , 
01/05/19 12:54,0.08,99.98,0.08, , , , 
01/05/19 13:54,0.08,99.98,0.08, , , , 
01/05/19 14:54,0.13,99.98,0.12, , , , 
